CP;DEPARTEMENT;REGION
63,930;Puy-de-Dôme;Auvergne-Rhône-Alpes
29,860;Finistre;Bretagne
75,375;Paris;Ile-de-France
82,800;Tarn-et-Garonne;Languedoc-Roussillon-Midi-Pyrénées
21,170;Côte-d'or;Bourgogne-Franche-Comté
45,210;Loiret;Centre-Val de Loire
12,110;Aveyron;Languedoc-Roussillon-Midi-Pyrénées
42,410;Loire;Auvergne-Rhône-Alpes
35,870;Ille-et-Vilaine;Bretagne
74,360;Haute-Savoie;Auvergne-Rhône-Alpes
39,380;Jura;Bourgogne-Franche-Comté
33,620;Gironde;Aquitaine-Limousin-Poitou-Charentes
35,043;Ille-et-Vilaine;Bretagne
28,500;Eure-et-Loir;Centre-Val de Loire
35,133;Ille-et-Vilaine;Bretagne
61,310;Orne;Normandie
53,140;Mayenne;Pays de la Loire
60,940;Oise;Nord-Pas-de-Calais-Picardie
11,200;Aude;Languedoc-Roussillon-Midi-Pyrénées
26,260;Drôme;Auvergne-Rhône-Alpes
27,260;Eure;Normandie
26,330;Drôme;Auvergne-Rhône-Alpes
62,560;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
28,700;Eure-et-Loir;Centre-Val de Loire
80,410;Somme;Nord-Pas-de-Calais-Picardie
35,220;Ille-et-Vilaine;Bretagne
5,500;Hautes-Alpes;Provence-Alpes-Côte d'Azur
54,660;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
86,320;Vienne;Aquitaine-Limousin-Poitou-Charentes
62,710;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
5,600;Hautes-Alpes;Provence-Alpes-Côte d'Azur
86,450;Vienne;Aquitaine-Limousin-Poitou-Charentes
73,260;Savoie;Auvergne-Rhône-Alpes
33,230;Gironde;Aquitaine-Limousin-Poitou-Charentes
87,570;Haute-Vienne;Aquitaine-Limousin-Poitou-Charentes
43,750;Haute-Loire;Auvergne-Rhône-Alpes
62,340;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
59,199;Nord;Nord-Pas-de-Calais-Picardie
68,180;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
89,450;Yonne;Bourgogne-Franche-Comté
21,630;Côte-d'or;Bourgogne-Franche-Comté
68,740;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
13,740;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
62,890;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
55,310;Meuse;Alsace-Champagne-Ardenne-Lorraine
33,720;Gironde;Aquitaine-Limousin-Poitou-Charentes
13,113;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
66,210;Pyrénées-Orientales;Languedoc-Roussillon-Midi-Pyrénées
44,119;Loire-Atlantique;Pays de la Loire
77,430;Seine-et-Marne;Ile-de-France
57,470;Moselle;Alsace-Champagne-Ardenne-Lorraine
62,700;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
44,570;Loire-Atlantique;Pays de la Loire
89,110;Yonne;Bourgogne-Franche-Comté
22,320;Côtes-d'armor;Bretagne
35,160;Ille-et-Vilaine;Bretagne
21,160;Côte-d'or;Bourgogne-Franche-Comté
56,530;Morbihan;Bretagne
59,221;Nord;Nord-Pas-de-Calais-Picardie
33,360;Gironde;Aquitaine-Limousin-Poitou-Charentes
57,690;Moselle;Alsace-Champagne-Ardenne-Lorraine
67,023;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
26,150;Drôme;Auvergne-Rhône-Alpes
71,710;Saône-et-Loire;Bourgogne-Franche-Comté
21,260;Côte-d'or;Bourgogne-Franche-Comté
57,640;Moselle;Alsace-Champagne-Ardenne-Lorraine
88,530;Vosges;Alsace-Champagne-Ardenne-Lorraine
42,360;Loire;Auvergne-Rhône-Alpes
78,711;Yvelines;Ile-de-France
30,420;Gard;Languedoc-Roussillon-Midi-Pyrénées
67,114;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
69,410;Rhône;Auvergne-Rhône-Alpes
76,650;Seine-Maritime;Normandie
25,550;Doubs;Bourgogne-Franche-Comté
84,220;Vaucluse;Provence-Alpes-Côte d'Azur
35,135;Ille-et-Vilaine;Bretagne
56,120;Morbihan;Bretagne
45,130;Loiret;Centre-Val de Loire
57,170;Moselle;Alsace-Champagne-Ardenne-Lorraine
54,116;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
2,210;Aisne;Nord-Pas-de-Calais-Picardie
63,190;Puy-de-Dôme;Auvergne-Rhône-Alpes
52,000;Haute-Marne;Alsace-Champagne-Ardenne-Lorraine
50,000;Manche;Normandie
35,780;Ille-et-Vilaine;Bretagne
62,230;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
66,005;Pyrénées-Orientales;Languedoc-Roussillon-Midi-Pyrénées
49,440;Maine-et-Loire;Pays de la Loire
5,300;Hautes-Alpes;Provence-Alpes-Côte d'Azur
17,540;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
47,700;Lot-et-Garonne;Aquitaine-Limousin-Poitou-Charentes
46,350;Lot;Languedoc-Roussillon-Midi-Pyrénées
92,438;Hauts-de-Seine;Ile-de-France
56,510;Morbihan;Bretagne
49,310;Maine-et-Loire;Pays de la Loire
91,770;Essonne;Ile-de-France
37,500;Indre-et-Loire;Centre-Val de Loire
33,820;Gironde;Aquitaine-Limousin-Poitou-Charentes
16,200;Charente;Aquitaine-Limousin-Poitou-Charentes
61,570;Orne;Normandie
57,460;Moselle;Alsace-Champagne-Ardenne-Lorraine
37,700;Indre-et-Loire;Centre-Val de Loire
54,850;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
10,270;Aube;Alsace-Champagne-Ardenne-Lorraine
95,131;Val-d'oise;Ile-de-France
72,190;Sarthe;Pays de la Loire
80,650;Somme;Nord-Pas-de-Calais-Picardie
28,240;Eure-et-Loir;Centre-Val de Loire
81,660;Tarn;Languedoc-Roussillon-Midi-Pyrénées
59,530;Nord;Nord-Pas-de-Calais-Picardie
45,700;Loiret;Centre-Val de Loire
76,280;Seine-Maritime;Normandie
8,240;Ardennes;Alsace-Champagne-Ardenne-Lorraine
62,460;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
81,380;Tarn;Languedoc-Roussillon-Midi-Pyrénées
92,211;Hauts-de-Seine;Ile-de-France
67,501;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
82,400;Tarn-et-Garonne;Languedoc-Roussillon-Midi-Pyrénées
73,320;Savoie;Auvergne-Rhône-Alpes
76,750;Seine-Maritime;Normandie
46,160;Lot;Languedoc-Roussillon-Midi-Pyrénées
60,690;Oise;Nord-Pas-de-Calais-Picardie
88,120;Vosges;Alsace-Champagne-Ardenne-Lorraine
73,500;Savoie;Auvergne-Rhône-Alpes
62,159;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
61,800;Orne;Normandie
84,760;Vaucluse;Provence-Alpes-Côte d'Azur
35,480;Ille-et-Vilaine;Bretagne
27,600;Eure;Normandie
27,940;Eure;Normandie
95,640;Val-d'oise;Ile-de-France
12,240;Aveyron;Languedoc-Roussillon-Midi-Pyrénées
17,250;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
23,340;Creuse;Aquitaine-Limousin-Poitou-Charentes
30,870;Gard;Languedoc-Roussillon-Midi-Pyrénées
13,410;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
72,310;Sarthe;Pays de la Loire
54,620;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
6,590;Alpes-Maritimes;Provence-Alpes-Côte d'Azur
87,500;Haute-Vienne;Aquitaine-Limousin-Poitou-Charentes
54,980;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
80,390;Somme;Nord-Pas-de-Calais-Picardie
62,210;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
69,190;Rhône;Auvergne-Rhône-Alpes
74,570;Haute-Savoie;Auvergne-Rhône-Alpes
47,400;Lot-et-Garonne;Aquitaine-Limousin-Poitou-Charentes
46,700;Lot;Languedoc-Roussillon-Midi-Pyrénées
64,440;Pyrénées-Atlantiques;Aquitaine-Limousin-Poitou-Charentes
86,960;Vienne;Aquitaine-Limousin-Poitou-Charentes
52,340;Haute-Marne;Alsace-Champagne-Ardenne-Lorraine
59,960;Nord;Nord-Pas-de-Calais-Picardie
69,520;Rhône;Auvergne-Rhône-Alpes
58,700;Nivre;Bourgogne-Franche-Comté
17,320;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
70,300;Haute-Saône;Bourgogne-Franche-Comté
59,470;Nord;Nord-Pas-de-Calais-Picardie
43,200;Haute-Loire;Auvergne-Rhône-Alpes
72,330;Sarthe;Pays de la Loire
26,905;Drôme;Auvergne-Rhône-Alpes
64,300;Pyrénées-Atlantiques;Aquitaine-Limousin-Poitou-Charentes
68,040;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
66,110;Pyrénées-Orientales;Languedoc-Roussillon-Midi-Pyrénées
27,037;Eure;Normandie
54,140;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
84,260;Vaucluse;Provence-Alpes-Côte d'Azur
76,740;Seine-Maritime;Normandie
42,820;Loire;Auvergne-Rhône-Alpes
56,570;Morbihan;Bretagne
80,560;Somme;Nord-Pas-de-Calais-Picardie
44,130;Loire-Atlantique;Pays de la Loire
78,117;Yvelines;Ile-de-France
68,140;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
42,210;Loire;Auvergne-Rhône-Alpes
13,109;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
44,520;Loire-Atlantique;Pays de la Loire
41,201;Loir-et-Cher;Centre-Val de Loire
35,750;Ille-et-Vilaine;Bretagne
83,994;Var;Provence-Alpes-Côte d'Azur
4,350;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur
14,390;Calvados;Normandie
5,110;Hautes-Alpes;Provence-Alpes-Côte d'Azur
43,290;Haute-Loire;Auvergne-Rhône-Alpes
30,380;Gard;Languedoc-Roussillon-Midi-Pyrénées
34,490;Hérault;Languedoc-Roussillon-Midi-Pyrénées
59,027;Nord;Nord-Pas-de-Calais-Picardie
19,400;Corrze;Aquitaine-Limousin-Poitou-Charentes
1,120;Ain;Auvergne-Rhône-Alpes
62,320;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
10,170;Aube;Alsace-Champagne-Ardenne-Lorraine
27,430;Eure;Normandie
86,220;Vienne;Aquitaine-Limousin-Poitou-Charentes
57,245;Moselle;Alsace-Champagne-Ardenne-Lorraine
10,130;Aube;Alsace-Champagne-Ardenne-Lorraine
76,800;Seine-Maritime;Normandie
60,730;Oise;Nord-Pas-de-Calais-Picardie
57,630;Moselle;Alsace-Champagne-Ardenne-Lorraine
17,220;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
63,220;Puy-de-Dôme;Auvergne-Rhône-Alpes
76,270;Seine-Maritime;Normandie
45,120;Loiret;Centre-Val de Loire
42,430;Loire;Auvergne-Rhône-Alpes
56,550;Morbihan;Bretagne
14,550;Calvados;Normandie
80,170;Somme;Nord-Pas-de-Calais-Picardie
83,890;Var;Provence-Alpes-Côte d'Azur
57,720;Moselle;Alsace-Champagne-Ardenne-Lorraine
14,570;Calvados;Normandie
63,460;Puy-de-Dôme;Auvergne-Rhône-Alpes
38,470;Isre;Auvergne-Rhône-Alpes
7,270;Ardche;Auvergne-Rhône-Alpes
