B_ID;SEXE;REGIME_SOCIAL
484;Femme;G
954;Femme;A
6,926;Femme;G
51,470;Femme;G
10,969;Homme;A
25,198;Homme;G
34,003;Homme;A
17,765;Homme;G
21,639;Homme;G
1,706;Femme;A
24,481;Femme;A
16,985;Homme;A
49,092;Homme;G
13,696;Femme;G
11,231;Femme;G
44,843;Homme;G
15,284;Homme;A
26,887;Homme;A
12,998;Femme;A
3,216;Homme;G
17,788;Homme;A
21,993;Homme;G
5,275;Homme;A
20,221;Homme;A
4,550;Femme;G
10,609;Homme;G
38,490;Femme;A
46,772;Femme;A
36,698;Homme;G
45,121;Homme;G
48,845;Homme;D
51,383;Femme;A
41,708;Femme;L
16,386;Femme;G
35,483;Femme;A
17,689;Homme;G
19,174;Homme;G
48,846;Femme;D
10,001;Femme;G
48,917;Homme;G
49,818;Femme;G
21,335;Femme;A
27,655;Femme;G
47,984;Femme;G
19,568;Femme;G
6,387;Homme;G
15,385;Homme;G
29,281;Homme;G
43,445;Femme;G
28,587;Homme;A
10,226;Femme;G
42,198;Femme;G
10,748;Femme;G
47,713;Homme;G
48,175;Homme;A
31,080;Homme;A
23,196;Femme;A
7,792;Femme;A
14,230;Homme;G
8,241;Homme;G
26,279;Femme;G
39,153;Femme;G
12,028;Femme;G
218;Femme;A
19,906;Homme;G
8,080;Homme;G
21,238;Femme;A
47,855;Homme;G
16,896;Femme;A
41,092;Homme;G
46,809;Homme;G
8,958;Homme;G
44,445;Femme;G
14,263;Homme;A
27,827;Homme;G
14,480;Homme;G
41,107;Homme;G
51,877;Femme;G
3,754;Homme;A
5,991;Femme;G
25,575;Femme;A
37,743;Homme;G
19,619;Femme;G
37,634;Femme;A
43,070;Homme;G
11,694;Femme;G
11,280;Femme;G
20,010;Femme;A
23,780;Homme;A
33,992;Homme;A
34,741;Femme;A
6,143;Homme;A
21,812;Femme;G
21,983;Homme;G
40,597;Homme;G
40,819;Homme;G
40,112;Homme;G
6,548;Femme;A
29,922;Femme;G
3,795;Femme;A
38,587;Homme;G
44,603;Homme;A
14,051;Femme;G
15,059;Homme;A
19,562;Homme;A
21,184;Homme;G
24,145;Homme;G
24,284;Femme;G
19,312;Femme;G
47,632;Femme;G
26,523;Homme;A
321;Femme;G
11,030;Femme;G
12,419;Homme;G
34,508;Homme;A
25,788;Homme;G
3,805;Femme;A
10,389;Homme;G
23,050;Homme;G
49,268;Homme;G
51,050;Femme;G
5,321;Femme;G
45,909;Homme;G
19,486;Femme;G
42,673;Homme;G
19,273;Homme;A
48,978;Femme;G
14,901;Homme;G
19,754;Homme;A
42,392;Femme;G
4,669;Femme;G
21,079;Homme;G
22,114;Homme;G
51,974;Femme;G
32,844;Homme;A
40,924;Femme;G
45,881;Femme;G
23,516;Homme;A
3,184;Homme;G
47,799;Homme;A
32,154;Homme;A
46,068;Femme;A
175;Homme;A
27,242;Homme;G
47,537;Homme;A
24,121;Femme;G
7,007;Femme;A
28,707;Femme;A
37,812;Homme;G
13,721;Homme;G
25,802;Homme;G
26,061;Homme;A
15,840;Homme;G
10,563;Femme;G
40,125;Homme;G
49,741;Homme;G
47,396;Homme;G
49,602;Homme;G
4,406;Femme;L
25,941;Femme;G
5,715;Homme;G
24,497;Homme;A
23,613;Femme;D
12,286;Femme;A
15,875;Homme;G
18,601;Homme;G
31,934;Homme;G
39,997;Homme;A
22,817;Femme;A
7,530;Femme;G
22,958;Femme;G
7,826;Homme;A
38,903;Homme;G
19,214;Homme;G
44,551;Femme;A
2,439;Femme;A
22,221;Homme;G
38,897;Femme;G
33,002;Homme;G
34,359;Homme;G
8,100;Femme;G
35,634;Homme;G
6,258;Homme;G
7,280;Homme;G
12,228;Homme;G
42,146;Homme;A
28,494;Femme;G
45,623;Homme;G
32,597;Femme;G
50,752;Homme;G
19,805;Homme;G
25,277;Femme;G
25,282;Femme;G
26,225;Femme;G
31,293;Homme;G
8,563;Homme;G
39,223;Homme;G
45,697;Homme;A
35,709;Homme;A
2,379;Homme;G
5,739;Femme;G
24,256;Homme;G
40,692;Femme;G
20,032;Femme;A
24,560;Femme;G
15,010;Homme;D
22,627;Femme;A
39,769;Femme;G
46,538;Homme;A
7,452;Femme;A
20,851;Homme;G
2,296;Femme;G
5,721;Femme;L
21,561;Femme;A
52,032;Femme;G
15,431;Femme;G
11,670;Homme;A
3,852;Femme;G
38,241;Femme;G
40,897;Femme;G
48,553;Femme;A
11,660;Homme;G
42,312;Homme;G
47,830;Homme;A
51,930;Homme;G
43,524;Homme;G
50,178;Femme;G
25,599;Homme;G
29,291;Homme;A
32,686;Femme;G
8,902;Femme;G
19,934;Homme;G
26,786;Femme;G
20,679;Homme;A
22,040;Femme;G
2,891;Femme;G
38,886;Homme;A
1,595;Homme;A
31,865;Homme;A
48,691;Homme;G
1,319;Homme;G
6,950;Femme;A
39,360;Homme;A
43,548;Homme;G
20,062;Homme;D
47,510;Femme;G
13,119;Homme;G
12,983;Homme;G
80;Homme;A
22,067;Femme;G
33,769;Homme;G
39,719;Homme;A
24,364;Femme;A
38,514;Femme;G
1,664;Homme;G
17,655;Homme;G
25,012;Femme;A
37,569;Femme;L
2,812;Homme;G
15,285;Femme;A
28,776;Femme;A
36,359;Femme;G
38,214;Homme;G
44,507;Femme;A
35,664;Homme;G
37,040;Homme;L
35,832;Femme;G
37,128;Femme;G
46,568;Homme;A
48,584;Femme;G
50,843;Femme;G
16,863;Femme;G
2,648;Homme;G
16,792;Femme;A
24,333;Femme;G
4,874;Femme;A
52,218;Femme;G
29,891;Homme;G
43,774;Homme;G
27,581;Homme;G
5,866;Homme;A
31,314;Femme;G
36,932;Femme;G
47,145;Homme;A
5,153;Homme;A
49,383;Femme;G
9,575;Femme;A
9,583;Femme;G
14,216;Femme;A
26,228;Homme;G
33,393;Femme;G
23,543;Femme;A
27,474;Homme;A
46,638;Homme;A
9,350;Homme;G
5,993;Homme;G
17,518;Homme;A
33,869;Homme;G
44,984;Femme;G
514;Homme;A
19,492;Homme;G
52,103;Homme;G
39,762;Femme;G
11,255;Femme;G
44,707;Homme;G
15,983;Homme;A
30,431;Femme;A
24,291;Femme;G
2,354;Homme;A
9,487;Femme;A
15,999;Femme;G
20,177;Femme;G
46,462;Homme;G
51,793;Homme;A
46,835;Homme;A
44,602;Homme;A
32,284;Homme;A
11,901;Femme;G
7,701;Homme;G
25,010;Homme;G
44,464;Femme;A
11,680;Femme;L
16,018;Homme;A
3,008;Homme;A
8,513;Femme;G
37,390;Femme;G
5,157;Homme;A
25,561;Femme;G
41,128;Femme;A
41,505;Homme;G
42,047;Homme;G
582;Femme;G
42,662;Femme;G
45,615;Femme;G
11,573;Femme;G
21,503;Femme;A
31,675;Homme;G
36,491;Femme;G
6,524;Homme;A
15,826;Homme;A
40,133;Femme;G
42,670;Femme;G
43,678;Femme;G
23,166;Homme;A
7,547;Femme;G
350;Homme;G
21,562;Homme;A
38,027;Femme;A
45,886;Femme;G
14,672;Femme;A
22,773;Homme;G
29,203;Homme;G
41,039;Femme;A
31,872;Homme;G
24,361;Homme;G
7,335;Femme;G
7,723;Femme;G
1,554;Femme;G
12,842;Femme;G
42,090;Homme;A
7,325;Femme;G
15,855;Femme;A
8,933;Femme;L
23,849;Femme;G
25,581;Homme;L
15,550;Femme;G
22,547;Femme;G
38,372;Femme;G
39,101;Homme;G
362;Homme;A
23,269;Femme;G
441;Homme;G
22,353;Homme;G
45,497;Femme;G
50,148;Femme;G
8,553;Homme;A
12,058;Homme;G
17,193;Homme;A
35,569;Homme;A
42,966;Femme;A
6,449;Homme;A
45,983;Femme;G
34,188;Homme;A
2,306;Femme;A
30,706;Femme;G
1,498;Femme;G
43,388;Homme;G
43,651;Femme;G
51,324;Homme;G
10,137;Femme;G
45,416;Femme;A
46,317;Homme;G
5,354;Homme;G
24,084;Homme;G
26,469;Homme;A
20,892;Femme;G
13,900;Femme;G
36,064;Femme;G
42,117;Femme;G
9,190;Homme;A
15,665;Homme;G
27,241;Femme;G
36,232;Homme;G
778;Homme;G
15,013;Homme;A
20,359;Femme;A
7,319;Homme;G
8,331;Homme;G
48,022;Femme;G
36,533;Femme;G
3,248;Homme;G
43,839;Homme;G
31,917;Homme;A
10,592;Homme;G
14,356;Femme;A
16,901;Femme;G
25,415;Homme;G
37,974;Homme;A
35,285;Femme;G
50,201;Homme;G
11,000;Homme;A
20,306;Homme;A
14,826;Femme;G
25,589;Femme;G
40,765;Femme;G
8,105;Femme;G
23,044;Femme;G
19,814;Femme;G
29,720;Homme;G
43,568;Homme;A
46,758;Homme;G
50,669;Homme;A
45,077;Homme;A
28,862;Homme;A
41,844;Femme;A
9,252;Homme;A
48,066;Homme;A
50,042;Homme;A
1,265;Femme;G
17,207;Femme;A
17,268;Homme;A
21,962;Femme;G
27,836;Homme;G
22,479;Femme;A
27,010;Femme;G
1,421;Homme;G
9,336;Femme;G
43,096;Homme;A
4,362;Femme;G
4,856;Homme;G
12,995;Femme;G
13,768;Femme;A
17,133;Femme;A
19,270;Femme;G
18,450;Homme;A
45,935;Homme;G
1,173;Homme;G
43,155;Homme;G
4,143;Femme;A
27,718;Femme;A
48,439;Homme;G
27,029;Femme;A
3,419;Homme;G
13,490;Homme;A
48,478;Femme;A
990;Homme;A
8,713;Femme;A
40,704;Femme;G
22,560;Homme;A
38,158;Femme;G
44,996;Femme;G
7,911;Homme;A
28,656;Femme;G
30,150;Femme;A
31,913;Homme;G
35,302;Homme;A
44,902;Homme;G
41,391;Femme;A
35,122;Femme;A
43,910;Femme;G
50,905;Homme;G
25,669;Homme;G
13,905;Homme;D
51,465;Femme;A
21,678;Homme;G
45,290;Homme;A
49,445;Homme;G
28,686;Homme;D
20,128;Homme;G
28,177;Femme;A
48,519;Homme;G
10,815;Femme;G
27,658;Homme;G
31,800;Homme;G
50,143;Homme;G
24,083;Homme;A
15,594;Femme;G
36,636;Homme;G
51,201;Femme;G
35,945;Femme;G
29,950;Femme;A
44,556;Homme;A
47,527;Femme;A
27,240;Femme;G
17,272;Homme;G
33,982;Homme;G
50,100;Homme;G
51,824;Homme;G
47,759;Femme;G
29,965;Femme;G
33,222;Femme;G
24,782;Homme;G
4,522;Homme;G
22,080;Homme;G
29,672;Femme;G
43,687;Femme;G
49,911;Femme;G
13,878;Homme;G
28,717;Homme;G
28,876;Femme;G
29,768;Femme;G
4,876;Femme;G
8,857;Homme;G
29,085;Homme;A
48,921;Femme;G
27,962;Femme;A
44,829;Homme;G
45,890;Homme;G
37,085;Femme;G
48,858;Homme;G
5,146;Femme;A
5,287;Homme;A
16,111;Homme;G
22,604;Femme;G
45,314;Homme;G
42,177;Homme;G
18,560;Homme;A
6,584;Femme;G
21,648;Femme;G
46,486;Femme;G
8,184;Femme;G
11,161;Femme;G
31,310;Homme;G
36,859;Homme;G
37,007;Homme;G
25,500;Homme;G
8,123;Femme;G
34,708;Femme;G
34,935;Homme;G
49,536;Homme;G
3,036;Femme;G
18,368;Homme;G
5,716;Homme;G
48,448;Femme;G
16,856;Homme;G
27,662;Homme;G
35,632;Homme;G
48,498;Femme;G
4,104;Homme;A
16,492;Homme;A
36,051;Homme;A
13,677;Femme;A
49,815;Femme;G
921;Femme;D
20,140;Femme;G
15,531;Femme;G
18,190;Homme;G
9,107;Homme;A
13,418;Homme;G
39,077;Femme;A
49,685;Femme;G
9,088;Femme;G
17,766;Homme;A
29,439;Femme;G
34,901;Femme;G
11,451;Homme;G
17,470;Homme;G
17,545;Femme;G
18,960;Femme;G
5,236;Femme;G
11,700;Homme;G
24,578;Homme;G
24,757;Homme;A
39,818;Femme;G
43,334;Femme;A
4,692;Homme;D
14,132;Femme;A
45,578;Femme;G
588;Homme;G
32,666;Femme;A
11,746;Femme;G
36,891;Homme;A
39,378;Femme;G
21,264;Homme;G
24,100;Homme;G
35,327;Homme;G
39,217;Femme;G
43,358;Homme;G
47,879;Femme;G
48,999;Homme;G
8,658;Femme;A
14,293;Femme;G
41,051;Homme;A
24,066;Homme;A
27,716;Femme;A
31,884;Homme;G
8,196;Homme;A
23,272;Homme;A
31,073;Femme;G
33,716;Femme;A
35,112;Femme;G
44,939;Homme;A
52,045;Femme;G
3,969;Femme;G
10,522;Homme;G
32,598;Homme;A
22,845;Femme;G
16,013;Homme;G
38,756;Homme;A
51,455;Femme;G
31,958;Homme;A
2,390;Homme;G
22,370;Femme;A
36,474;Femme;G
50,189;Homme;G
13,424;Homme;G
31,541;Femme;G
37,539;Femme;A
41,346;Femme;G
41,986;Femme;A
14,918;Homme;G
3,408;Homme;G
12,478;Homme;A
45,213;Homme;G
46,451;Femme;G
4,204;Femme;G
11,050;Homme;G
12,764;Femme;A
20,437;Homme;G
48,968;Homme;G
9,898;Femme;G
25,502;Femme;G
33,844;Homme;A
12,821;Homme;G
44,447;Homme;G
23,167;Homme;G
4,102;Homme;A
11,990;Femme;G
30,234;Homme;A
32,507;Femme;G
192;Femme;G
10,419;Femme;G
12,395;Homme;A
31,364;Femme;A
44,098;Homme;G
25,555;Femme;D
6,271;Femme;A
35,380;Femme;G
3,874;Femme;G
35,754;Femme;G
27,202;Femme;G
32,921;Femme;A
50,506;Femme;G
4,660;Femme;A
9,340;Homme;G
16,913;Femme;A
32,000;Homme;G
26,584;Femme;A
27,558;Femme;A
4,200;Homme;A
36,415;Homme;A
24,832;Femme;A
41,555;Femme;G
52,036;Femme;G
51,410;Femme;G
34,917;Homme;G
20,147;Femme;G
27,749;Homme;A
2,057;Femme;A
18,406;Femme;G
37,014;Homme;G
3,539;Femme;G
10,423;Homme;A
28,053;Femme;G
31,592;Femme;A
45,701;Femme;G
11,129;Homme;A
36,026;Homme;G
2,954;Femme;A
3,966;Homme;G
6,543;Femme;A
15,016;Femme;G
23,977;Femme;G
16,071;Femme;G
22,291;Femme;G
9,841;Homme;G
31,116;Femme;G
28,097;Homme;G
26,739;Homme;G
40,790;Homme;A
41,897;Homme;A
14,443;Femme;G
26,327;Homme;A
28,404;Homme;A
38,118;Femme;G
16,513;Homme;G
18,025;Femme;G
20,734;Homme;A
44,938;Femme;G
16,857;Femme;G
51,016;Femme;G
19,083;Homme;G
21,654;Homme;A
29,040;Femme;A
35,573;Femme;A
45,836;Femme;G
2,405;Femme;A
13,040;Femme;G
15,114;Homme;G
25,569;Femme;G
30,947;Homme;G
34,369;Femme;A
3,654;Femme;A
18,136;Homme;A
38,422;Femme;A
2,805;Femme;A
4,287;Homme;A
42,185;Femme;A
43,296;Femme;A
11,636;Homme;G
5,984;Femme;G
35,666;Femme;G
36,237;Homme;G
30,309;Homme;G
45,815;Homme;G
17,592;Homme;G
8,458;Femme;A
45,668;Homme;A
49,115;Femme;G
25,910;Femme;D
50,507;Femme;G
2,919;Femme;G
44,090;Femme;G
277;Homme;L
43,881;Femme;G
5,652;Homme;A
27,927;Femme;A
43,116;Homme;G
8,923;Femme;G
19,251;Femme;A
39,878;Femme;G
41,516;Homme;G
47,393;Femme;A
37,401;Homme;A
9,641;Femme;G
38,197;Femme;G
5,788;Homme;A
50,688;Femme;G
51,379;Homme;A
15,228;Homme;A
16,484;Homme;A
16,116;Homme;A
31,640;Homme;G
29,138;Homme;G
46,695;Homme;G
3,191;Homme;G
35,426;Homme;A
50,704;Homme;A
20,074;Homme;A
13,409;Femme;G
24,030;Homme;A
34,557;Homme;G
198;Homme;G
25,043;Homme;G
6,453;Femme;G
8,735;Femme;G
22,536;Femme;G
32,924;Homme;G
50,332;Femme;G
26,050;Femme;G
35,894;Homme;G
2,872;Homme;A
32,985;Homme;A
42,040;Femme;G
6,349;Homme;G
10,434;Homme;A
43,169;Femme;A
37,928;Homme;A
50,297;Femme;G
6,024;Homme;G
10,058;Femme;A
26,590;Femme;G
25,254;Femme;A
16,836;Homme;A
23,865;Femme;A
27,387;Homme;A
51,763;Homme;G
22,188;Homme;L
14,202;Femme;G
4,709;Homme;G
16,612;Femme;G
26,585;Femme;A
27,807;Femme;A
48,794;Homme;A
46,792;Femme;G
6,162;Homme;D
50,521;Femme;G
38,352;Homme;G
19,622;Femme;G
28,333;Homme;G
16,952;Femme;G
24,697;Femme;G
5,846;Homme;G
36,630;Femme;G
24,634;Homme;A
45,217;Femme;G
4,292;Homme;G
26,945;Homme;A
47,569;Homme;A
27,136;Femme;A
995;Homme;G
15,502;Homme;G
20,059;Homme;G
12,808;Femme;A
5,304;Homme;A
16,561;Femme;D
38,888;Homme;A
3,154;Homme;A
22,898;Femme;G
42,273;Homme;G
28,927;Homme;A
41,618;Femme;A
5,643;Homme;G
37,365;Femme;G
25,521;Femme;G
35,027;Homme;L
17,736;Femme;G
19,784;Femme;A
1,838;Femme;G
2,706;Homme;G
7,674;Homme;G
22,444;Homme;A
25,606;Femme;A
31,803;Femme;G
36,752;Homme;G
6,595;Femme;G
43,769;Homme;A
28,017;Homme;G
33,698;Homme;G
49,798;Homme;G
14,225;Femme;G
8,597;Femme;G
41,169;Femme;G
384;Femme;G
23,426;Homme;G
43,838;Femme;G
28,674;Femme;G
49,854;Femme;A
13,080;Femme;A
15,944;Femme;G
40,986;Femme;G
3,383;Femme;G
50,102;Femme;G
28,428;Homme;G
44,381;Femme;G
45,041;Femme;G
46,294;Femme;D
32,251;Femme;G
32,716;Homme;A
38,922;Homme;G
8,529;Homme;A
19,951;Homme;G
34,841;Homme;G
35,344;Femme;G
3,516;Femme;G
20,426;Femme;G
27,332;Femme;G
29,888;Femme;G
34,952;Femme;G
46,499;Homme;G
370;Homme;G
26,886;Homme;A
3,953;Femme;G
6,582;Femme;A
12,904;Femme;G
22,838;Homme;A
31,983;Femme;G
37,507;Femme;G
3,644;Femme;G
19,742;Homme;G
20,617;Femme;A
24,202;Femme;G
170;Femme;D
50,092;Homme;G
1,872;Femme;G
10,342;Femme;G
29,429;Homme;G
41,251;Femme;G
51,063;Femme;A
35,247;Homme;G
46,075;Femme;G
46,349;Homme;D
50,501;Femme;A
38,613;Femme;G
45,756;Femme;G
214;Femme;G
6,423;Femme;A
9,617;Femme;A
16,701;Femme;A
17,082;Homme;D
39,272;Homme;G
5,806;Homme;G
22,430;Femme;A
28,330;Homme;A
1,541;Femme;G
8,717;Homme;A
42,705;Homme;A
10,798;Femme;G
11,998;Homme;A
14,131;Homme;G
28,433;Femme;G
15,273;Femme;G
985;Homme;G
12,526;Homme;G
28,449;Femme;G
6,379;Homme;G
35,349;Femme;G
39,111;Homme;G
46,946;Femme;A
11,197;Homme;A
47,742;Femme;A
42,927;Homme;A
11,277;Homme;A
15,478;Femme;G
30,775;Femme;G
4,574;Homme;A
11,886;Homme;G
26,048;Femme;G
25,682;Femme;G
2,136;Femme;G
6,109;Homme;G
42,014;Femme;A
44,439;Homme;G
48,557;Homme;G
19,623;Femme;G
15,883;Homme;A
33,233;Femme;G
42,161;Femme;G
31,716;Homme;A
5,372;Femme;G
6,600;Femme;G
30,909;Femme;G
11,015;Homme;G
35,326;Homme;G
17,003;Homme;G
20,173;Homme;G
9,236;Homme;L
15,982;Homme;A
19,703;Femme;G
21,393;Homme;G
29,929;Homme;G
20,752;Femme;G
48,357;Femme;A
21,771;Femme;G
27,535;Femme;G
32,208;Femme;G
33,478;Femme;G
9,463;Homme;A
40,577;Homme;G
41,831;Homme;A
46,531;Homme;A
46,011;Femme;G
19,060;Homme;G
22,096;Femme;G
36,291;Femme;G
27,394;Homme;A
36,926;Homme;A
39,321;Homme;G
42,050;Femme;G
15,368;Femme;G
5,887;Homme;G
13,638;Femme;A
3,597;Homme;A
20,981;Femme;G
34,255;Homme;A
35,658;Femme;G
13,103;Femme;G
32,240;Homme;A
6,707;Femme;A
29,815;Femme;G
29,831;Homme;G
38,522;Femme;G
51,825;Homme;G
13,738;Homme;G
27,998;Homme;A
34,574;Homme;A
37,648;Homme;A
2,556;Femme;A
15,153;Homme;G
18,491;Femme;G
26,307;Femme;G
17,141;Homme;A
15,819;Femme;A
40,175;Femme;A
15,496;Femme;A
25,409;Femme;G
47,772;Femme;G
10,480;Femme;A
24,801;Homme;A
10,539;Homme;G
16,829;Homme;A
35,555;Homme;A
47,577;Femme;G
6,199;Femme;A
9,889;Femme;A
22,018;Homme;G
35,696;Homme;G
29,196;Homme;A
22,052;Femme;G
32,737;Homme;G
12,334;Homme;A
31,548;Femme;A
41,050;Homme;G
31,106;Femme;G
35,775;Femme;G
45,826;Femme;G
2,733;Femme;G
9,387;Homme;G
21,792;Femme;A
25,928;Homme;A
1,320;Femme;A
10,351;Femme;G
46,525;Femme;A
24,981;Homme;D
27,234;Femme;G
36,736;Homme;G
25,604;Femme;A
27,196;Femme;G
28,334;Femme;G
5,552;Homme;A
19,120;Homme;A
43,805;Homme;G
51,205;Homme;A
23,034;Homme;A
49,204;Femme;G
36,151;Femme;G
39,687;Homme;A
42,158;Femme;G
46,174;Femme;G
7,838;Femme;G
17,759;Homme;G
6,564;Femme;G
38,927;Femme;A
50,219;Femme;G
5,691;Femme;A
43,875;Homme;G
8,218;Femme;G
21,981;Homme;G
5,562;Homme;A
25,246;Femme;A
28,936;Femme;A
26,655;Homme;A
42,378;Femme;G
24,343;Homme;G
45,667;Femme;A
44,068;Femme;G
14,992;Homme;G
24,810;Homme;L
51,656;Femme;A
1,103;Homme;G
43,374;Femme;A
10,208;Homme;A
28,049;Femme;D
40,701;Homme;G
45,932;Femme;G
39,586;Homme;G
12,401;Homme;G
46,152;Homme;G
9,723;Femme;G
16,769;Homme;A
45,954;Femme;A
7,458;Femme;G
22,093;Homme;G
39,375;Femme;G
48,659;Homme;D
5,817;Femme;G
26,113;Femme;G
34,246;Homme;G
3,710;Homme;G
26,804;Homme;A
25,925;Homme;G
5,260;Homme;A
28,828;Homme;G
51,634;Femme;A
12,996;Femme;G
17,011;Homme;G
10,584;Homme;G
13,764;Homme;A
17,204;Homme;A
5,183;Homme;A
2,659;Femme;G
35,479;Femme;G
10,826;Femme;G
48,163;Homme;G
37,030;Homme;A
5,145;Homme;A
10,885;Homme;A
17,687;Femme;A
16,048;Femme;A
38,071;Femme;A
31,286;Femme;G
6,708;Homme;A
31,613;Femme;G
30,730;Homme;G
37,037;Femme;A
41,911;Homme;G
26,899;Homme;A
46,624;Homme;G
2,654;Femme;A
33,024;Femme;G
14,199;Femme;A
18,645;Femme;G
44,772;Femme;G
29,641;Femme;G
34,665;Femme;G
17,143;Femme;G
12,362;Homme;A
23,466;Homme;G
27,361;Homme;A
1,129;Femme;A
5,538;Femme;A
28,517;Femme;G
32,432;Homme;G
9,498;Femme;G
8,928;Homme;A
16,335;Femme;G
46,614;Femme;G
48,180;Homme;G
8,067;Homme;A
46,291;Homme;G
41,403;Femme;G
48,244;Femme;G
17,648;Femme;G
38,106;Homme;A
50,716;Homme;G
28,176;Femme;A
42,714;Homme;A
15,014;Femme;G
16,451;Femme;G
17,848;Homme;G
18,325;Homme;G
41,850;Homme;G
6,797;Femme;G
9,624;Homme;G
26,789;Homme;G
41,327;Femme;L
950;Homme;G
44,340;Femme;G
7,261;Femme;G
25,860;Homme;G
33,030;Femme;A
1,740;Femme;A
15,957;Femme;L
16,733;Homme;A
26,879;Homme;L
25,492;Homme;A
42,340;Homme;A
47,373;Homme;A
13,282;Homme;A
14,042;Femme;A
1,496;Femme;G
5,723;Femme;L
34,631;Femme;G
47,216;Homme;G
11,552;Homme;A
32,357;Femme;A
10,232;Femme;G
21,767;Femme;D
44,104;Femme;A
13,155;Femme;G
3,753;Homme;A
21,044;Femme;A
49,807;Femme;G
47,505;Femme;G
41,975;Femme;A
4,299;Homme;A
28,291;Femme;G
34,853;Homme;A
12,841;Femme;G
18,541;Homme;G
14,249;Femme;G
18,775;Homme;A
27,881;Homme;A
41,913;Femme;A
44,144;Femme;A
38,556;Homme;G
8,534;Femme;A
10,974;Homme;A
32,217;Homme;A
36,400;Femme;G
33,854;Femme;G
15,554;Homme;A
6,767;Femme;A
44,485;Femme;G
35,406;Femme;G
4,628;Femme;G
11,389;Femme;G
20,860;Femme;G
28,551;Homme;G
32,397;Femme;G
40,687;Homme;G
49,091;Femme;G
14,074;Femme;G
20,291;Homme;A
25,159;Homme;A
2,200;Homme;G
3,646;Homme;A
25,720;Femme;G
40,917;Femme;A
51,092;Femme;A
48,587;Femme;G
48,910;Femme;G
26,287;Femme;G
30,626;Homme;A
41,493;Femme;G
22,285;Femme;G
42,483;Homme;G
47,316;Homme;G
48,736;Femme;A
334;Homme;A
47,240;Femme;G
32,899;Homme;G
4,890;Femme;G
7,057;Homme;G
50,421;Homme;A
41,899;Femme;G
10,871;Homme;A
14,447;Femme;A
9,561;Homme;G
41,898;Femme;G
49,326;Femme;A
23,668;Homme;A
31,422;Homme;G
13,195;Femme;A
1,673;Femme;G
13,727;Femme;G
51,350;Femme;G
20,605;Femme;G
31,436;Femme;G
13,050;Femme;A
48,507;Homme;G
6,057;Femme;G
3,865;Homme;A
43,998;Femme;G
25,283;Homme;G
36,195;Femme;G
16,012;Femme;A
3,416;Femme;G
28,377;Homme;A
38,626;Femme;G
45,758;Femme;G
50,802;Femme;A
11,174;Femme;G
34,821;Homme;A
1,950;Homme;G
49,640;Femme;G
33,265;Femme;G
35,660;Femme;A
5,942;Homme;G
12,344;Homme;G
50,069;Femme;G
7,844;Femme;G
27,137;Homme;G
50,014;Homme;A
41,525;Homme;G
18,801;Femme;G
40,903;Femme;A
11,567;Femme;G
11,653;Femme;G
38,763;Femme;A
51,490;Femme;G
50,272;Femme;G
8,187;Femme;G
9,371;Femme;G
19,445;Femme;A
9,266;Homme;A
18,509;Femme;A
24,564;Femme;G
16,180;Femme;A
4,040;Homme;A
13,907;Homme;A
1,016;Homme;A
19,768;Femme;G
33,351;Homme;A
24,107;Femme;G
46,485;Homme;A
6,340;Homme;A
29,516;Femme;G
34,016;Femme;A
50,389;Femme;G
7,287;Femme;G
15,452;Homme;G
5,596;Femme;G
35,724;Femme;G
46,691;Homme;G
2,138;Femme;G
46,392;Homme;A
25,955;Femme;A
35,721;Homme;G
7,708;Homme;G
14,991;Femme;G
40,295;Homme;G
48,769;Femme;G
11,545;Femme;G
8,145;Homme;G
31,190;Homme;G
32,936;Homme;A
28,020;Femme;G
3,364;Femme;A
13,245;Femme;A
33,611;Femme;G
46,860;Femme;G
11,637;Homme;A
38,472;Homme;G
42,792;Femme;G
8,155;Femme;A
31,370;Homme;G
8,763;Femme;A
22,662;Femme;G
20,209;Femme;G
47,465;Femme;A
24,921;Femme;A
33,826;Femme;A
37,598;Femme;G
38,519;Homme;G
33,632;Homme;A
48,056;Femme;G
12,284;Femme;A
35,880;Homme;A
18,210;Femme;G
32,870;Homme;A
4,750;Femme;A
4,924;Homme;G
18,498;Homme;A
19,348;Homme;G
8,245;Homme;G
28,894;Homme;A
10,858;Femme;G
30,886;Homme;G
10,296;Homme;G
16,349;Femme;G
24,155;Femme;G
24,514;Femme;G
16,902;Femme;A
23,726;Homme;A
35,107;Femme;L
41,458;Homme;A
6,477;Femme;G
20,827;Homme;G
897;Femme;G
3,289;Femme;G
45,400;Homme;A
14,604;Femme;A
7,432;Femme;G
46,204;Homme;G
41,382;Homme;G
26,302;Femme;G
27,134;Femme;A
20,016;Homme;D
32,224;Homme;G
13,407;Homme;A
22,687;Homme;A
30,583;Femme;G
17,266;Femme;G
20,545;Femme;A
24,800;Femme;G
51,152;Homme;A
8,868;Homme;A
39,439;Femme;G
46,055;Femme;A
10,976;Homme;G
47,942;Homme;G
9,179;Femme;A
32,665;Femme;A
39,896;Homme;G
12,442;Homme;A
29,870;Homme;A
48,353;Homme;G
5,056;Femme;G
33,936;Homme;A
38,711;Homme;A
22,965;Femme;G
27,824;Homme;G
3,568;Homme;A
29,714;Homme;G
21,461;Homme;G
43,718;Femme;A
4,610;Homme;G
29,333;Homme;G
51,125;Femme;G
1,874;Femme;G
4,465;Femme;G
16,342;Homme;G
